,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2017-09-11 07:00:00,33,9,11,6,30.0,33.0
2017-09-11 08:00:00,39,9,11,7,33.0,30.0
2017-09-11 09:00:00,44,9,11,8,39.0,33.0
2017-09-11 10:00:00,49,9,11,9,44.0,39.0
2017-09-11 11:00:00,62,9,11,10,49.0,44.0
2017-09-11 12:00:00,72,9,11,11,62.0,49.0
2017-09-11 13:00:00,71,9,11,12,72.0,62.0
2017-09-11 14:00:00,63,9,11,13,71.0,72.0
2017-09-11 15:00:00,66,9,11,14,63.0,71.0
2017-09-11 16:00:00,65,9,11,15,66.0,63.0
2017-09-11 17:00:00,65,9,11,16,65.0,66.0
2017-09-11 18:00:00,64,9,11,17,65.0,65.0
2017-09-11 19:00:00,67,9,11,18,64.0,65.0
2017-09-11 20:00:00,72,9,11,19,67.0,64.0
2017-09-11 21:00:00,68,9,11,20,72.0,67.0
2017-09-11 22:00:00,66,9,11,21,68.0,72.0
2017-09-11 23:00:00,63,9,11,22,66.0,68.0
2017-09-12 00:00:00,60,9,11,23,63.0,66.0
2017-09-12 01:00:00,55,9,12,0,60.0,63.0
2017-09-12 02:00:00,44,9,12,1,55.0,60.0
2017-09-12 03:00:00,40,9,12,2,44.0,55.0
2017-09-12 04:00:00,34,9,12,3,40.0,44.0
2017-09-12 05:00:00,29,9,12,4,34.0,40.0
2017-09-12 06:00:00,28,9,12,5,29.0,34.0
2017-09-12 07:00:00,30,9,12,6,28.0,29.0
2017-09-12 08:00:00,32,9,12,7,30.0,28.0
2017-09-12 09:00:00,36,9,12,8,32.0,30.0
2017-09-12 10:00:00,38,9,12,9,36.0,32.0
2017-09-12 11:00:00,50,9,12,10,38.0,36.0
2017-09-12 12:00:00,58,9,12,11,50.0,38.0
2017-09-12 13:00:00,60,9,12,12,58.0,50.0
2017-09-12 14:00:00,52,9,12,13,60.0,58.0
2017-09-12 15:00:00,58,9,12,14,52.0,60.0
2017-09-12 16:00:00,58,9,12,15,58.0,52.0
2017-09-12 17:00:00,57,9,12,16,58.0,58.0
2017-09-12 18:00:00,55,9,12,17,57.0,58.0
2017-09-12 19:00:00,58,9,12,18,55.0,57.0
2017-09-12 20:00:00,62,9,12,19,58.0,55.0
2017-09-12 21:00:00,58,9,12,20,62.0,58.0
2017-09-12 22:00:00,55,9,12,21,58.0,62.0
2017-09-12 23:00:00,54,9,12,22,55.0,58.0
2017-09-13 00:00:00,51,9,12,23,54.0,55.0
2017-09-13 01:00:00,48,9,13,0,51.0,54.0
2017-09-13 02:00:00,39,9,13,1,48.0,51.0
2017-09-13 03:00:00,35,9,13,2,39.0,48.0
2017-09-13 04:00:00,28,9,13,3,35.0,39.0
2017-09-13 05:00:00,25,9,13,4,28.0,35.0
2017-09-13 06:00:00,23,9,13,5,25.0,28.0
2017-09-13 07:00:00,27,9,13,6,23.0,25.0
2017-09-13 08:00:00,31,9,13,7,27.0,23.0
2017-09-13 09:00:00,33,9,13,8,31.0,27.0
2017-09-13 10:00:00,39,9,13,9,33.0,31.0
2017-09-13 11:00:00,50,9,13,10,39.0,33.0
2017-09-13 12:00:00,57,9,13,11,50.0,39.0
2017-09-13 13:00:00,61,9,13,12,57.0,50.0
2017-09-13 14:00:00,53,9,13,13,61.0,57.0
2017-09-13 15:00:00,58,9,13,14,53.0,61.0
2017-09-13 16:00:00,58,9,13,15,58.0,53.0
2017-09-13 17:00:00,57,9,13,16,58.0,58.0
2017-09-13 18:00:00,56,9,13,17,57.0,58.0
2017-09-13 19:00:00,58,9,13,18,56.0,57.0
2017-09-13 20:00:00,62,9,13,19,58.0,56.0
2017-09-13 21:00:00,58,9,13,20,62.0,58.0
2017-09-13 22:00:00,56,9,13,21,58.0,62.0
2017-09-13 23:00:00,54,9,13,22,56.0,58.0
2017-09-14 00:00:00,51,9,13,23,54.0,56.0
2017-09-14 01:00:00,48,9,14,0,51.0,54.0
2017-09-14 02:00:00,40,9,14,1,48.0,51.0
2017-09-14 03:00:00,37,9,14,2,40.0,48.0
2017-09-14 04:00:00,30,9,14,3,37.0,40.0
2017-09-14 05:00:00,26,9,14,4,30.0,37.0
2017-09-14 06:00:00,25,9,14,5,26.0,30.0
2017-09-14 07:00:00,26,9,14,6,25.0,26.0
2017-09-14 08:00:00,30,9,14,7,26.0,25.0
2017-09-14 09:00:00,33,9,14,8,30.0,26.0
2017-09-14 10:00:00,38,9,14,9,33.0,30.0
2017-09-14 11:00:00,50,9,14,10,38.0,33.0
2017-09-14 12:00:00,59,9,14,11,50.0,38.0
2017-09-14 13:00:00,60,9,14,12,59.0,50.0
2017-09-14 14:00:00,53,9,14,13,60.0,59.0
2017-09-14 15:00:00,58,9,14,14,53.0,60.0
2017-09-14 16:00:00,58,9,14,15,58.0,53.0
2017-09-14 17:00:00,57,9,14,16,58.0,58.0
2017-09-14 18:00:00,56,9,14,17,57.0,58.0
2017-09-14 19:00:00,58,9,14,18,56.0,57.0
2017-09-14 20:00:00,62,9,14,19,58.0,56.0
2017-09-14 21:00:00,58,9,14,20,62.0,58.0
2017-09-14 22:00:00,56,9,14,21,58.0,62.0
2017-09-14 23:00:00,54,9,14,22,56.0,58.0
2017-09-15 00:00:00,51,9,14,23,54.0,56.0
2017-09-15 01:00:00,49,9,15,0,51.0,54.0
2017-09-15 02:00:00,41,9,15,1,49.0,51.0
2017-09-15 03:00:00,37,9,15,2,41.0,49.0
2017-09-15 04:00:00,31,9,15,3,37.0,41.0
2017-09-15 05:00:00,27,9,15,4,31.0,37.0
2017-09-15 06:00:00,25,9,15,5,27.0,31.0
2017-09-15 07:00:00,26,9,15,6,25.0,27.0
2017-09-15 08:00:00,30,9,15,7,26.0,25.0
2017-09-15 09:00:00,33,9,15,8,30.0,26.0
2017-09-15 10:00:00,38,9,15,9,33.0,30.0
2017-09-15 11:00:00,50,9,15,10,38.0,33.0
2017-09-15 12:00:00,59,9,15,11,50.0,38.0
2017-09-15 13:00:00,60,9,15,12,59.0,50.0
2017-09-15 14:00:00,54,9,15,13,60.0,59.0
2017-09-15 15:00:00,58,9,15,14,54.0,60.0
2017-09-15 16:00:00,58,9,15,15,58.0,54.0
2017-09-15 17:00:00,57,9,15,16,58.0,58.0
2017-09-15 18:00:00,56,9,15,17,57.0,58.0
2017-09-15 19:00:00,58,9,15,18,56.0,57.0
2017-09-15 20:00:00,62,9,15,19,58.0,56.0
2017-09-15 21:00:00,58,9,15,20,62.0,58.0
2017-09-15 22:00:00,56,9,15,21,58.0,62.0
2017-09-15 23:00:00,54,9,15,22,56.0,58.0
2017-09-16 00:00:00,51,9,15,23,54.0,56.0
2017-09-16 01:00:00,49,9,16,0,51.0,54.0
2017-09-16 02:00:00,42,9,16,1,49.0,51.0
2017-09-16 03:00:00,38,9,16,2,42.0,49.0
2017-09-16 04:00:00,30,9,16,3,38.0,42.0
2017-09-16 05:00:00,26,9,16,4,30.0,38.0
2017-09-16 06:00:00,25,9,16,5,26.0,30.0
2017-09-16 07:00:00,26,9,16,6,25.0,26.0
2017-09-16 08:00:00,31,9,16,7,26.0,25.0
2017-09-16 09:00:00,34,9,16,8,31.0,26.0
2017-09-16 10:00:00,39,9,16,9,34.0,31.0
2017-09-16 11:00:00,50,9,16,10,39.0,34.0
2017-09-16 12:00:00,57,9,16,11,50.0,39.0
2017-09-16 13:00:00,61,9,16,12,57.0,50.0
2017-09-16 14:00:00,54,9,16,13,61.0,57.0
2017-09-16 15:00:00,58,9,16,14,54.0,61.0
2017-09-16 16:00:00,59,9,16,15,58.0,54.0
2017-09-16 17:00:00,57,9,16,16,59.0,58.0
2017-09-16 18:00:00,58,9,16,17,57.0,59.0
2017-09-16 19:00:00,60,9,16,18,58.0,57.0
2017-09-16 20:00:00,63,9,16,19,60.0,58.0
2017-09-16 21:00:00,59,9,16,20,63.0,60.0
2017-09-16 22:00:00,56,9,16,21,59.0,63.0
2017-09-16 23:00:00,56,9,16,22,56.0,59.0
2017-09-17 00:00:00,52,9,16,23,56.0,56.0
2017-09-17 01:00:00,50,9,17,0,52.0,56.0
2017-09-17 02:00:00,43,9,17,1,50.0,52.0
2017-09-17 03:00:00,38,9,17,2,43.0,50.0
2017-09-17 04:00:00,30,9,17,3,38.0,43.0
2017-09-17 05:00:00,26,9,17,4,30.0,38.0
2017-09-17 06:00:00,25,9,17,5,26.0,30.0
2017-09-17 07:00:00,26,9,17,6,25.0,26.0
2017-09-17 08:00:00,31,9,17,7,26.0,25.0
2017-09-17 09:00:00,34,9,17,8,31.0,26.0
2017-09-17 10:00:00,40,9,17,9,34.0,31.0
2017-09-17 11:00:00,50,9,17,10,40.0,34.0
2017-09-17 12:00:00,57,9,17,11,50.0,40.0
2017-09-17 13:00:00,61,9,17,12,57.0,50.0
2017-09-17 14:00:00,54,9,17,13,61.0,57.0
2017-09-17 15:00:00,58,9,17,14,54.0,61.0
2017-09-17 16:00:00,58,9,17,15,58.0,54.0
2017-09-17 17:00:00,58,9,17,16,58.0,58.0
2017-09-17 18:00:00,58,9,17,17,58.0,58.0
2017-09-17 19:00:00,62,9,17,18,58.0,58.0
2017-09-17 20:00:00,63,9,17,19,62.0,58.0
2017-09-17 21:00:00,59,9,17,20,63.0,62.0
2017-09-17 22:00:00,56,9,17,21,59.0,63.0
2017-09-17 23:00:00,56,9,17,22,56.0,59.0
2017-09-18 00:00:00,52,9,17,23,56.0,56.0
2017-09-18 01:00:00,49,9,18,0,52.0,56.0
2017-09-18 02:00:00,43,9,18,1,49.0,52.0
2017-09-18 03:00:00,38,9,18,2,43.0,49.0
2017-09-18 04:00:00,30,9,18,3,38.0,43.0
2017-09-18 05:00:00,26,9,18,4,30.0,38.0
2017-09-18 06:00:00,25,9,18,5,26.0,30.0
2017-09-18 07:00:00,26,9,18,6,25.0,26.0
2017-09-18 08:00:00,30,9,18,7,26.0,25.0
2017-09-18 09:00:00,33,9,18,8,30.0,26.0
2017-09-18 10:00:00,39,9,18,9,33.0,30.0
2017-09-18 11:00:00,50,9,18,10,39.0,33.0
2017-09-18 12:00:00,57,9,18,11,50.0,39.0
2017-09-18 13:00:00,61,9,18,12,57.0,50.0
2017-09-18 14:00:00,54,9,18,13,61.0,57.0
2017-09-18 15:00:00,58,9,18,14,54.0,61.0
2017-09-18 16:00:00,59,9,18,15,58.0,54.0
2017-09-18 17:00:00,57,9,18,16,59.0,58.0
2017-09-18 18:00:00,58,9,18,17,57.0,59.0
2017-09-18 19:00:00,61,9,18,18,58.0,57.0
2017-09-18 20:00:00,64,9,18,19,61.0,58.0
2017-09-18 21:00:00,59,9,18,20,64.0,61.0
2017-09-18 22:00:00,56,9,18,21,59.0,64.0
2017-09-18 23:00:00,57,9,18,22,56.0,59.0
2017-09-19 00:00:00,55,9,18,23,57.0,56.0
2017-09-19 01:00:00,46,9,19,0,55.0,57.0
2017-09-19 02:00:00,40,9,19,1,46.0,55.0
2017-09-19 03:00:00,36,9,19,2,40.0,46.0
2017-09-19 04:00:00,29,9,19,3,36.0,40.0
2017-09-19 05:00:00,27,9,19,4,29.0,36.0
2017-09-19 06:00:00,25,9,19,5,27.0,29.0
2017-09-19 07:00:00,26,9,19,6,25.0,27.0
2017-09-19 08:00:00,31,9,19,7,26.0,25.0
2017-09-19 09:00:00,35,9,19,8,31.0,26.0
2017-09-19 10:00:00,41,9,19,9,35.0,31.0
2017-09-19 11:00:00,50,9,19,10,41.0,35.0
2017-09-19 12:00:00,60,9,19,11,50.0,41.0
2017-09-19 13:00:00,61,9,19,12,60.0,50.0
2017-09-19 14:00:00,55,9,19,13,61.0,60.0
2017-09-19 15:00:00,59,9,19,14,55.0,61.0
2017-09-19 16:00:00,58,9,19,15,59.0,55.0
2017-09-19 17:00:00,59,9,19,16,58.0,59.0
2017-09-19 18:00:00,58,9,19,17,59.0,58.0
2017-09-19 19:00:00,62,9,19,18,58.0,59.0
2017-09-19 20:00:00,64,9,19,19,62.0,58.0
2017-09-19 21:00:00,60,9,19,20,64.0,62.0
2017-09-19 22:00:00,57,9,19,21,60.0,64.0
2017-09-19 23:00:00,56,9,19,22,57.0,60.0
2017-09-20 00:00:00,53,9,19,23,56.0,57.0
2017-09-20 01:00:00,48,9,20,0,53.0,56.0
2017-09-20 02:00:00,42,9,20,1,48.0,53.0
2017-09-20 03:00:00,38,9,20,2,42.0,48.0
2017-09-20 04:00:00,30,9,20,3,38.0,42.0
2017-09-20 05:00:00,27,9,20,4,30.0,38.0
2017-09-20 06:00:00,25,9,20,5,27.0,30.0
2017-09-20 07:00:00,26,9,20,6,25.0,27.0
2017-09-20 08:00:00,31,9,20,7,26.0,25.0
2017-09-20 09:00:00,35,9,20,8,31.0,26.0
2017-09-20 10:00:00,41,9,20,9,35.0,31.0
2017-09-20 11:00:00,50,9,20,10,41.0,35.0
2017-09-20 12:00:00,61,9,20,11,50.0,41.0
2017-09-20 13:00:00,61,9,20,12,61.0,50.0
2017-09-20 14:00:00,56,9,20,13,61.0,61.0
2017-09-20 15:00:00,58,9,20,14,56.0,61.0
2017-09-20 16:00:00,59,9,20,15,58.0,56.0
2017-09-20 17:00:00,58,9,20,16,59.0,58.0
2017-09-20 18:00:00,60,9,20,17,58.0,59.0
2017-09-20 19:00:00,62,9,20,18,60.0,58.0
2017-09-20 20:00:00,65,9,20,19,62.0,60.0
2017-09-20 21:00:00,61,9,20,20,65.0,62.0
2017-09-20 22:00:00,59,9,20,21,61.0,65.0
2017-09-20 23:00:00,57,9,20,22,59.0,61.0
2017-09-21 00:00:00,55,9,20,23,57.0,59.0
2017-09-21 01:00:00,46,9,21,0,55.0,57.0
2017-09-21 02:00:00,40,9,21,1,46.0,55.0
2017-09-21 03:00:00,35,9,21,2,40.0,46.0
2017-09-21 04:00:00,28,9,21,3,35.0,40.0
2017-09-21 05:00:00,25,9,21,4,28.0,35.0
2017-09-21 06:00:00,23,9,21,5,25.0,28.0
2017-09-21 07:00:00,26,9,21,6,23.0,25.0
2017-09-21 08:00:00,31,9,21,7,26.0,23.0
2017-09-21 09:00:00,34,9,21,8,31.0,26.0
2017-09-21 10:00:00,42,9,21,9,34.0,31.0
2017-09-21 11:00:00,51,9,21,10,42.0,34.0
2017-09-21 12:00:00,62,9,21,11,51.0,42.0
2017-09-21 13:00:00,62,9,21,12,62.0,51.0
2017-09-21 14:00:00,56,9,21,13,62.0,62.0
2017-09-21 15:00:00,59,9,21,14,56.0,62.0
2017-09-21 16:00:00,59,9,21,15,59.0,56.0
2017-09-21 17:00:00,58,9,21,16,59.0,59.0
2017-09-21 18:00:00,60,9,21,17,58.0,59.0
2017-09-21 19:00:00,62,9,21,18,60.0,58.0
2017-09-21 20:00:00,66,9,21,19,62.0,60.0
2017-09-21 21:00:00,62,9,21,20,66.0,62.0
2017-09-21 22:00:00,61,9,21,21,62.0,66.0
2017-09-21 23:00:00,59,9,21,22,61.0,62.0
2017-09-22 00:00:00,56,9,21,23,59.0,61.0
2017-09-22 01:00:00,52,9,22,0,56.0,59.0
2017-09-22 02:00:00,44,9,22,1,52.0,56.0
2017-09-22 03:00:00,37,9,22,2,44.0,52.0
2017-09-22 04:00:00,30,9,22,3,37.0,44.0
2017-09-22 05:00:00,26,9,22,4,30.0,37.0
2017-09-22 06:00:00,25,9,22,5,26.0,30.0
2017-09-22 07:00:00,26,9,22,6,25.0,26.0
2017-09-22 08:00:00,32,9,22,7,26.0,25.0
2017-09-22 09:00:00,35,9,22,8,32.0,26.0
2017-09-22 10:00:00,40,9,22,9,35.0,32.0
2017-09-22 11:00:00,49,9,22,10,40.0,35.0
2017-09-22 12:00:00,59,9,22,11,49.0,40.0
2017-09-22 13:00:00,62,9,22,12,59.0,49.0
2017-09-22 14:00:00,55,9,22,13,62.0,59.0
2017-09-22 15:00:00,60,9,22,14,55.0,62.0
2017-09-22 16:00:00,58,9,22,15,60.0,55.0
2017-09-22 17:00:00,59,9,22,16,58.0,60.0
2017-09-22 18:00:00,59,9,22,17,59.0,58.0
2017-09-22 19:00:00,61,9,22,18,59.0,59.0
2017-09-22 20:00:00,65,9,22,19,61.0,59.0
2017-09-22 21:00:00,61,9,22,20,65.0,61.0
2017-09-22 22:00:00,59,9,22,21,61.0,65.0
2017-09-22 23:00:00,57,9,22,22,59.0,61.0
2017-09-23 00:00:00,56,9,22,23,57.0,59.0
2017-09-23 01:00:00,51,9,23,0,56.0,57.0
2017-09-23 02:00:00,43,9,23,1,51.0,56.0
2017-09-23 03:00:00,38,9,23,2,43.0,51.0
2017-09-23 04:00:00,30,9,23,3,38.0,43.0
2017-09-23 05:00:00,26,9,23,4,30.0,38.0
2017-09-23 06:00:00,25,9,23,5,26.0,30.0
2017-09-23 07:00:00,26,9,23,6,25.0,26.0
2017-09-23 08:00:00,32,9,23,7,26.0,25.0
2017-09-23 09:00:00,35,9,23,8,32.0,26.0
2017-09-23 10:00:00,40,9,23,9,35.0,32.0
2017-09-23 11:00:00,50,9,23,10,40.0,35.0
2017-09-23 12:00:00,60,9,23,11,50.0,40.0
2017-09-23 13:00:00,62,9,23,12,60.0,50.0
2017-09-23 14:00:00,55,9,23,13,62.0,60.0
2017-09-23 15:00:00,60,9,23,14,55.0,62.0
2017-09-23 16:00:00,58,9,23,15,60.0,55.0
2017-09-23 17:00:00,59,9,23,16,58.0,60.0
2017-09-23 18:00:00,59,9,23,17,59.0,58.0
2017-09-23 19:00:00,61,9,23,18,59.0,59.0
2017-09-23 20:00:00,65,9,23,19,61.0,59.0
2017-09-23 21:00:00,62,9,23,20,65.0,61.0
2017-09-23 22:00:00,61,9,23,21,62.0,65.0
2017-09-23 23:00:00,59,9,23,22,61.0,62.0
2017-09-24 00:00:00,56,9,23,23,59.0,61.0
2017-09-24 01:00:00,52,9,24,0,56.0,59.0
2017-09-24 02:00:00,44,9,24,1,52.0,56.0
2017-09-24 03:00:00,38,9,24,2,44.0,52.0
2017-09-24 04:00:00,30,9,24,3,38.0,44.0
2017-09-24 05:00:00,27,9,24,4,30.0,38.0
2017-09-24 06:00:00,25,9,24,5,27.0,30.0
2017-09-24 07:00:00,26,9,24,6,25.0,27.0
2017-09-24 08:00:00,32,9,24,7,26.0,25.0
2017-09-24 09:00:00,35,9,24,8,32.0,26.0
2017-09-24 10:00:00,40,9,24,9,35.0,32.0
2017-09-24 11:00:00,51,9,24,10,40.0,35.0
2017-09-24 12:00:00,58,9,24,11,51.0,40.0
2017-09-24 13:00:00,62,9,24,12,58.0,51.0
2017-09-24 14:00:00,55,9,24,13,62.0,58.0
2017-09-24 15:00:00,60,9,24,14,55.0,62.0
2017-09-24 16:00:00,58,9,24,15,60.0,55.0
2017-09-24 17:00:00,59,9,24,16,58.0,60.0
2017-09-24 18:00:00,59,9,24,17,59.0,58.0
2017-09-24 19:00:00,62,9,24,18,59.0,59.0
2017-09-24 20:00:00,65,9,24,19,62.0,59.0
2017-09-24 21:00:00,62,9,24,20,65.0,62.0
2017-09-24 22:00:00,61,9,24,21,62.0,65.0
2017-09-24 23:00:00,59,9,24,22,61.0,62.0
2017-09-25 00:00:00,56,9,24,23,59.0,61.0
2017-09-25 01:00:00,51,9,25,0,56.0,59.0
2017-09-25 02:00:00,42,9,25,1,51.0,56.0
2017-09-25 03:00:00,38,9,25,2,42.0,51.0
2017-09-25 04:00:00,30,9,25,3,38.0,42.0
2017-09-25 05:00:00,26,9,25,4,30.0,38.0
2017-09-25 06:00:00,26,9,25,5,26.0,30.0
2017-09-25 07:00:00,31,9,25,6,26.0,26.0
2017-09-25 08:00:00,33,9,25,7,31.0,26.0
2017-09-25 09:00:00,39,9,25,8,33.0,31.0
2017-09-25 10:00:00,45,9,25,9,39.0,33.0
2017-09-25 11:00:00,53,9,25,10,45.0,39.0
2017-09-25 12:00:00,60,9,25,11,53.0,45.0
2017-09-25 13:00:00,62,9,25,12,60.0,53.0
2017-09-25 14:00:00,55,9,25,13,62.0,60.0
2017-09-25 15:00:00,60,9,25,14,55.0,62.0
2017-09-25 16:00:00,57,9,25,15,60.0,55.0
2017-09-25 17:00:00,57,9,25,16,57.0,60.0
2017-09-25 18:00:00,56,9,25,17,57.0,57.0
2017-09-25 19:00:00,59,9,25,18,56.0,57.0
2017-09-25 20:00:00,62,9,25,19,59.0,56.0
2017-09-25 21:00:00,60,9,25,20,62.0,59.0
2017-09-25 22:00:00,56,9,25,21,60.0,62.0
2017-09-25 23:00:00,56,9,25,22,56.0,60.0
2017-09-26 00:00:00,53,9,25,23,56.0,56.0
2017-09-26 01:00:00,44,9,26,0,53.0,56.0
2017-09-26 02:00:00,38,9,26,1,44.0,53.0
2017-09-26 03:00:00,32,9,26,2,38.0,44.0
2017-09-26 04:00:00,26,9,26,3,32.0,38.0
2017-09-26 05:00:00,24,9,26,4,26.0,32.0
2017-09-26 06:00:00,20,9,26,5,24.0,26.0
2017-09-26 07:00:00,23,9,26,6,20.0,24.0
2017-09-26 08:00:00,27,9,26,7,23.0,20.0
2017-09-26 09:00:00,32,9,26,8,27.0,23.0
2017-09-26 10:00:00,38,9,26,9,32.0,27.0
2017-09-26 11:00:00,53,9,26,10,38.0,32.0
2017-09-26 12:00:00,62,9,26,11,53.0,38.0
2017-09-26 13:00:00,62,9,26,12,62.0,53.0
2017-09-26 14:00:00,55,9,26,13,62.0,62.0
2017-09-26 15:00:00,60,9,26,14,55.0,62.0
2017-09-26 16:00:00,57,9,26,15,60.0,55.0
2017-09-26 17:00:00,57,9,26,16,57.0,60.0
2017-09-26 18:00:00,56,9,26,17,57.0,57.0
2017-09-26 19:00:00,59,9,26,18,56.0,57.0
2017-09-26 20:00:00,62,9,26,19,59.0,56.0
2017-09-26 21:00:00,60,9,26,20,62.0,59.0
2017-09-26 22:00:00,57,9,26,21,60.0,62.0
2017-09-26 23:00:00,57,9,26,22,57.0,60.0
2017-09-27 00:00:00,55,9,26,23,57.0,57.0
2017-09-27 01:00:00,41,9,27,0,55.0,57.0
2017-09-27 02:00:00,37,9,27,1,41.0,55.0
2017-09-27 03:00:00,31,9,27,2,37.0,41.0
2017-09-27 04:00:00,26,9,27,3,31.0,37.0
2017-09-27 05:00:00,23,9,27,4,26.0,31.0
2017-09-27 06:00:00,21,9,27,5,23.0,26.0
2017-09-27 07:00:00,23,9,27,6,21.0,23.0
2017-09-27 08:00:00,27,9,27,7,23.0,21.0
2017-09-27 09:00:00,32,9,27,8,27.0,23.0
2017-09-27 10:00:00,38,9,27,9,32.0,27.0
2017-09-27 11:00:00,51,9,27,10,38.0,32.0
2017-09-27 12:00:00,58,9,27,11,51.0,38.0
2017-09-27 13:00:00,63,9,27,12,58.0,51.0
2017-09-27 14:00:00,57,9,27,13,63.0,58.0
2017-09-27 15:00:00,58,9,27,14,57.0,63.0
2017-09-27 16:00:00,59,9,27,15,58.0,57.0
2017-09-27 17:00:00,57,9,27,16,59.0,58.0
2017-09-27 18:00:00,59,9,27,17,57.0,59.0
2017-09-27 19:00:00,61,9,27,18,59.0,57.0
2017-09-27 20:00:00,65,9,27,19,61.0,59.0
2017-09-27 21:00:00,62,9,27,20,65.0,61.0
2017-09-27 22:00:00,61,9,27,21,62.0,65.0
2017-09-27 23:00:00,59,9,27,22,61.0,62.0
2017-09-28 00:00:00,57,9,27,23,59.0,61.0
2017-09-28 01:00:00,52,9,28,0,57.0,59.0
2017-09-28 02:00:00,42,9,28,1,52.0,57.0
2017-09-28 03:00:00,36,9,28,2,42.0,52.0
2017-09-28 04:00:00,31,9,28,3,36.0,42.0
2017-09-28 05:00:00,27,9,28,4,31.0,36.0
2017-09-28 06:00:00,25,9,28,5,27.0,31.0
2017-09-28 07:00:00,26,9,28,6,25.0,27.0
2017-09-28 08:00:00,32,9,28,7,26.0,25.0
2017-09-28 09:00:00,34,9,28,8,32.0,26.0
2017-09-28 10:00:00,41,9,28,9,34.0,32.0
2017-09-28 11:00:00,51,9,28,10,41.0,34.0
2017-09-28 12:00:00,60,9,28,11,51.0,41.0
2017-09-28 13:00:00,63,9,28,12,60.0,51.0
2017-09-28 14:00:00,58,9,28,13,63.0,60.0
2017-09-28 15:00:00,58,9,28,14,58.0,63.0
2017-09-28 16:00:00,59,9,28,15,58.0,58.0
2017-09-28 17:00:00,56,9,28,16,59.0,58.0
2017-09-28 18:00:00,59,9,28,17,56.0,59.0
2017-09-28 19:00:00,61,9,28,18,59.0,56.0
2017-09-28 20:00:00,65,9,28,19,61.0,59.0
2017-09-28 21:00:00,63,9,28,20,65.0,61.0
2017-09-28 22:00:00,62,9,28,21,63.0,65.0
2017-09-28 23:00:00,60,9,28,22,62.0,63.0
2017-09-29 00:00:00,58,9,28,23,60.0,62.0
2017-09-29 01:00:00,50,9,29,0,58.0,60.0
2017-09-29 02:00:00,43,9,29,1,50.0,58.0
2017-09-29 03:00:00,35,9,29,2,43.0,50.0
2017-09-29 04:00:00,31,9,29,3,35.0,43.0
2017-09-29 05:00:00,27,9,29,4,31.0,35.0
2017-09-29 06:00:00,25,9,29,5,27.0,31.0
2017-09-29 07:00:00,26,9,29,6,25.0,27.0
2017-09-29 08:00:00,32,9,29,7,26.0,25.0
2017-09-29 09:00:00,33,9,29,8,32.0,26.0
2017-09-29 10:00:00,40,9,29,9,33.0,32.0
2017-09-29 11:00:00,53,9,29,10,40.0,33.0
2017-09-29 12:00:00,63,9,29,11,53.0,40.0
2017-09-29 13:00:00,66,9,29,12,63.0,53.0
2017-09-29 14:00:00,58,9,29,13,66.0,63.0
2017-09-29 15:00:00,65,9,29,14,58.0,66.0
2017-09-29 16:00:00,66,9,29,15,65.0,58.0
2017-09-29 17:00:00,60,9,29,16,66.0,65.0
2017-09-29 18:00:00,64,9,29,17,60.0,66.0
2017-09-29 19:00:00,66,9,29,18,64.0,60.0
2017-09-29 20:00:00,71,9,29,19,66.0,64.0
2017-09-29 21:00:00,68,9,29,20,71.0,66.0
2017-09-29 22:00:00,65,9,29,21,68.0,71.0
2017-09-29 23:00:00,62,9,29,22,65.0,68.0
2017-09-30 00:00:00,59,9,29,23,62.0,65.0
2017-09-30 01:00:00,54,9,30,0,59.0,62.0
2017-09-30 02:00:00,43,9,30,1,54.0,59.0
2017-09-30 03:00:00,35,9,30,2,43.0,54.0
2017-09-30 04:00:00,31,9,30,3,35.0,43.0
2017-09-30 05:00:00,26,9,30,4,31.0,35.0
2017-09-30 06:00:00,25,9,30,5,26.0,31.0
2017-09-30 07:00:00,26,9,30,6,25.0,26.0
2017-09-30 08:00:00,32,9,30,7,26.0,25.0
2017-09-30 09:00:00,34,9,30,8,32.0,26.0
2017-09-30 10:00:00,41,9,30,9,34.0,32.0
2017-09-30 11:00:00,51,9,30,10,41.0,34.0
2017-09-30 12:00:00,63,9,30,11,51.0,41.0
2017-09-30 13:00:00,64,9,30,12,63.0,51.0
2017-09-30 14:00:00,57,9,30,13,64.0,63.0
2017-09-30 15:00:00,58,9,30,14,57.0,64.0
2017-09-30 16:00:00,58,9,30,15,58.0,57.0
2017-09-30 17:00:00,57,9,30,16,58.0,58.0
2017-09-30 18:00:00,57,9,30,17,57.0,58.0
2017-09-30 19:00:00,61,9,30,18,57.0,57.0
2017-09-30 20:00:00,65,9,30,19,61.0,57.0
2017-09-30 21:00:00,62,9,30,20,65.0,61.0
2017-09-30 22:00:00,61,9,30,21,62.0,65.0
2017-09-30 23:00:00,59,9,30,22,61.0,62.0
2017-10-01 00:00:00,57,9,30,23,59.0,61.0
2017-10-01 01:00:00,51,10,1,0,57.0,59.0
2017-10-01 02:00:00,46,10,1,1,51.0,57.0
2017-10-01 03:00:00,39,10,1,2,46.0,51.0
2017-10-01 04:00:00,34,10,1,3,39.0,46.0
2017-10-01 05:00:00,31,10,1,4,34.0,39.0
2017-10-01 06:00:00,27,10,1,5,31.0,34.0
2017-10-01 07:00:00,30,10,1,6,27.0,31.0
