,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2017-06-06 11:00:00,24,6,6,11,16.0,16.0
2017-06-06 12:00:00,27,6,6,12,24.0,16.0
2017-06-06 13:00:00,29,6,6,13,27.0,24.0
2017-06-06 14:00:00,34,6,6,14,29.0,27.0
2017-06-06 15:00:00,27,6,6,15,34.0,29.0
2017-06-06 16:00:00,23,6,6,16,27.0,34.0
2017-06-06 17:00:00,29,6,6,17,23.0,27.0
2017-06-06 18:00:00,22,6,6,18,29.0,23.0
2017-06-06 19:00:00,23,6,6,19,22.0,29.0
2017-06-06 20:00:00,17,6,6,20,23.0,22.0
2017-06-06 21:00:00,13,6,6,21,17.0,23.0
2017-06-06 22:00:00,22,6,6,22,13.0,17.0
2017-06-06 23:00:00,17,6,6,23,22.0,13.0
2017-06-07 00:00:00,16,6,7,0,17.0,22.0
2017-06-07 01:00:00,13,6,7,1,16.0,17.0
2017-06-07 02:00:00,11,6,7,2,13.0,16.0
2017-06-07 03:00:00,6,6,7,3,11.0,13.0
2017-06-07 04:00:00,5,6,7,4,6.0,11.0
2017-06-07 05:00:00,6,6,7,5,5.0,6.0
2017-06-07 06:00:00,8,6,7,6,6.0,5.0
2017-06-07 07:00:00,8,6,7,7,8.0,6.0
2017-06-07 08:00:00,20,6,7,8,8.0,8.0
2017-06-07 09:00:00,25,6,7,9,20.0,8.0
2017-06-07 10:00:00,24,6,7,10,25.0,20.0
2017-06-07 11:00:00,24,6,7,11,24.0,25.0
2017-06-07 12:00:00,20,6,7,12,24.0,24.0
2017-06-07 13:00:00,24,6,7,13,20.0,24.0
2017-06-07 14:00:00,20,6,7,14,24.0,20.0
2017-06-07 15:00:00,25,6,7,15,20.0,24.0
2017-06-07 16:00:00,20,6,7,16,25.0,20.0
2017-06-07 17:00:00,27,6,7,17,20.0,25.0
2017-06-07 18:00:00,25,6,7,18,27.0,20.0
2017-06-07 19:00:00,22,6,7,19,25.0,27.0
2017-06-07 20:00:00,17,6,7,20,22.0,25.0
2017-06-07 21:00:00,16,6,7,21,17.0,22.0
2017-06-07 22:00:00,19,6,7,22,16.0,17.0
2017-06-07 23:00:00,17,6,7,23,19.0,16.0
2017-06-08 00:00:00,13,6,8,0,17.0,19.0
2017-06-08 01:00:00,10,6,8,1,13.0,17.0
2017-06-08 02:00:00,8,6,8,2,10.0,13.0
2017-06-08 03:00:00,8,6,8,3,8.0,10.0
2017-06-08 04:00:00,5,6,8,4,8.0,8.0
2017-06-08 05:00:00,5,6,8,5,5.0,8.0
2017-06-08 06:00:00,8,6,8,6,5.0,5.0
2017-06-08 07:00:00,7,6,8,7,8.0,5.0
2017-06-08 08:00:00,7,6,8,8,7.0,8.0
2017-06-08 09:00:00,14,6,8,9,7.0,7.0
2017-06-08 10:00:00,18,6,8,10,14.0,7.0
2017-06-08 11:00:00,21,6,8,11,18.0,14.0
2017-06-08 12:00:00,23,6,8,12,21.0,18.0
2017-06-08 13:00:00,16,6,8,13,23.0,21.0
2017-06-08 14:00:00,17,6,8,14,16.0,23.0
2017-06-08 15:00:00,22,6,8,15,17.0,16.0
2017-06-08 16:00:00,23,6,8,16,22.0,17.0
2017-06-08 17:00:00,23,6,8,17,23.0,22.0
2017-06-08 18:00:00,22,6,8,18,23.0,23.0
2017-06-08 19:00:00,15,6,8,19,22.0,23.0
2017-06-08 20:00:00,14,6,8,20,15.0,22.0
2017-06-08 21:00:00,15,6,8,21,14.0,15.0
2017-06-08 22:00:00,15,6,8,22,15.0,14.0
2017-06-08 23:00:00,16,6,8,23,15.0,15.0
2017-06-09 00:00:00,16,6,9,0,16.0,15.0
2017-06-09 01:00:00,9,6,9,1,16.0,16.0
2017-06-09 02:00:00,9,6,9,2,9.0,16.0
2017-06-09 03:00:00,9,6,9,3,9.0,9.0
2017-06-09 04:00:00,6,6,9,4,9.0,9.0
2017-06-09 05:00:00,5,6,9,5,6.0,9.0
2017-06-09 06:00:00,8,6,9,6,5.0,6.0
2017-06-09 07:00:00,10,6,9,7,8.0,5.0
2017-06-09 08:00:00,11,6,9,8,10.0,8.0
2017-06-09 09:00:00,11,6,9,9,11.0,10.0
2017-06-09 10:00:00,17,6,9,10,11.0,11.0
2017-06-09 11:00:00,25,6,9,11,17.0,11.0
2017-06-09 12:00:00,22,6,9,12,25.0,17.0
2017-06-09 13:00:00,20,6,9,13,22.0,25.0
2017-06-09 14:00:00,20,6,9,14,20.0,22.0
2017-06-09 15:00:00,64,6,9,15,20.0,20.0
2017-06-09 16:00:00,46,6,9,16,64.0,20.0
2017-06-09 17:00:00,35,6,9,17,46.0,64.0
2017-06-09 18:00:00,28,6,9,18,35.0,46.0
2017-06-09 19:00:00,26,6,9,19,28.0,35.0
2017-06-09 20:00:00,25,6,9,20,26.0,28.0
2017-06-09 21:00:00,23,6,9,21,25.0,26.0
2017-06-09 22:00:00,24,6,9,22,23.0,25.0
2017-06-09 23:00:00,15,6,9,23,24.0,23.0
2017-06-10 00:00:00,15,6,10,0,15.0,24.0
2017-06-10 01:00:00,14,6,10,1,15.0,15.0
2017-06-10 02:00:00,10,6,10,2,14.0,15.0
2017-06-10 03:00:00,9,6,10,3,10.0,14.0
2017-06-10 04:00:00,7,6,10,4,9.0,10.0
2017-06-10 05:00:00,4,6,10,5,7.0,9.0
2017-06-10 06:00:00,6,6,10,6,4.0,7.0
2017-06-10 07:00:00,8,6,10,7,6.0,4.0
2017-06-10 08:00:00,12,6,10,8,8.0,6.0
2017-06-10 09:00:00,17,6,10,9,12.0,8.0
2017-06-10 10:00:00,15,6,10,10,17.0,12.0
2017-06-10 11:00:00,15,6,10,11,15.0,17.0
2017-06-10 12:00:00,26,6,10,12,15.0,15.0
2017-06-10 13:00:00,15,6,10,13,26.0,15.0
2017-06-10 14:00:00,15,6,10,14,15.0,26.0
2017-06-10 15:00:00,16,6,10,15,15.0,15.0
2017-06-10 16:00:00,15,6,10,16,16.0,15.0
2017-06-10 17:00:00,17,6,10,17,15.0,16.0
2017-06-10 18:00:00,15,6,10,18,17.0,15.0
2017-06-10 19:00:00,15,6,10,19,15.0,17.0
2017-06-10 20:00:00,17,6,10,20,15.0,15.0
2017-06-10 21:00:00,15,6,10,21,17.0,15.0
2017-06-10 22:00:00,17,6,10,22,15.0,17.0
2017-06-10 23:00:00,16,6,10,23,17.0,15.0
2017-06-11 00:00:00,13,6,11,0,16.0,17.0
2017-06-11 01:00:00,6,6,11,1,13.0,16.0
2017-06-11 02:00:00,5,6,11,2,6.0,13.0
2017-06-11 03:00:00,9,6,11,3,5.0,6.0
2017-06-11 04:00:00,5,6,11,4,9.0,5.0
2017-06-11 05:00:00,4,6,11,5,5.0,9.0
2017-06-11 06:00:00,4,6,11,6,4.0,5.0
2017-06-11 07:00:00,7,6,11,7,4.0,4.0
2017-06-11 08:00:00,8,6,11,8,7.0,4.0
2017-06-11 09:00:00,9,6,11,9,8.0,7.0
2017-06-11 10:00:00,11,6,11,10,9.0,8.0
2017-06-11 11:00:00,9,6,11,11,11.0,9.0
2017-06-11 12:00:00,17,6,11,12,9.0,11.0
2017-06-11 13:00:00,13,6,11,13,17.0,9.0
2017-06-11 14:00:00,9,6,11,14,13.0,17.0
2017-06-11 15:00:00,11,6,11,15,9.0,13.0
2017-06-11 16:00:00,12,6,11,16,11.0,9.0
2017-06-11 17:00:00,11,6,11,17,12.0,11.0
2017-06-11 18:00:00,13,6,11,18,11.0,12.0
2017-06-11 19:00:00,10,6,11,19,13.0,11.0
2017-06-11 20:00:00,13,6,11,20,10.0,13.0
2017-06-11 21:00:00,14,6,11,21,13.0,10.0
2017-06-11 22:00:00,15,6,11,22,14.0,13.0
2017-06-11 23:00:00,11,6,11,23,15.0,14.0
2017-06-12 00:00:00,10,6,12,0,11.0,15.0
2017-06-12 01:00:00,9,6,12,1,10.0,11.0
2017-06-12 02:00:00,5,6,12,2,9.0,10.0
2017-06-12 03:00:00,8,6,12,3,5.0,9.0
2017-06-12 04:00:00,7,6,12,4,8.0,5.0
2017-06-12 05:00:00,6,6,12,5,7.0,8.0
2017-06-12 06:00:00,7,6,12,6,6.0,7.0
2017-06-12 07:00:00,8,6,12,7,7.0,6.0
2017-06-12 08:00:00,11,6,12,8,8.0,7.0
2017-06-12 09:00:00,16,6,12,9,11.0,8.0
2017-06-12 10:00:00,20,6,12,10,16.0,11.0
2017-06-12 11:00:00,24,6,12,11,20.0,16.0
2017-06-12 12:00:00,30,6,12,12,24.0,20.0
2017-06-12 13:00:00,28,6,12,13,30.0,24.0
2017-06-12 14:00:00,24,6,12,14,28.0,30.0
2017-06-12 15:00:00,28,6,12,15,24.0,28.0
2017-06-12 16:00:00,21,6,12,16,28.0,24.0
2017-06-12 17:00:00,22,6,12,17,21.0,28.0
2017-06-12 18:00:00,18,6,12,18,22.0,21.0
2017-06-12 19:00:00,21,6,12,19,18.0,22.0
2017-06-12 20:00:00,18,6,12,20,21.0,18.0
2017-06-12 21:00:00,21,6,12,21,18.0,21.0
2017-06-12 22:00:00,14,6,12,22,21.0,18.0
2017-06-12 23:00:00,17,6,12,23,14.0,21.0
2017-06-13 00:00:00,15,6,13,0,17.0,14.0
2017-06-13 01:00:00,10,6,13,1,15.0,17.0
2017-06-13 02:00:00,11,6,13,2,10.0,15.0
2017-06-13 03:00:00,11,6,13,3,11.0,10.0
2017-06-13 04:00:00,11,6,13,4,11.0,11.0
2017-06-13 05:00:00,6,6,13,5,11.0,11.0
2017-06-13 06:00:00,7,6,13,6,6.0,11.0
2017-06-13 07:00:00,12,6,13,7,7.0,6.0
2017-06-13 08:00:00,11,6,13,8,12.0,7.0
2017-06-13 09:00:00,16,6,13,9,11.0,12.0
2017-06-13 10:00:00,22,6,13,10,16.0,11.0
2017-06-13 11:00:00,22,6,13,11,22.0,16.0
2017-06-13 12:00:00,22,6,13,12,22.0,22.0
2017-06-13 13:00:00,27,6,13,13,22.0,22.0
2017-06-13 14:00:00,26,6,13,14,27.0,22.0
2017-06-13 15:00:00,22,6,13,15,26.0,27.0
2017-06-13 16:00:00,20,6,13,16,22.0,26.0
2017-06-13 17:00:00,25,6,13,17,20.0,22.0
2017-06-13 18:00:00,112,6,13,18,25.0,20.0
2017-06-13 19:00:00,69,6,13,19,112.0,25.0
2017-06-13 20:00:00,44,6,13,20,69.0,112.0
2017-06-13 21:00:00,39,6,13,21,44.0,69.0
2017-06-13 22:00:00,31,6,13,22,39.0,44.0
2017-06-13 23:00:00,30,6,13,23,31.0,39.0
2017-06-14 00:00:00,22,6,14,0,30.0,31.0
2017-06-14 01:00:00,16,6,14,1,22.0,30.0
2017-06-14 02:00:00,13,6,14,2,16.0,22.0
2017-06-14 03:00:00,14,6,14,3,13.0,16.0
2017-06-14 04:00:00,9,6,14,4,14.0,13.0
2017-06-14 05:00:00,10,6,14,5,9.0,14.0
2017-06-14 06:00:00,13,6,14,6,10.0,9.0
2017-06-14 07:00:00,17,6,14,7,13.0,10.0
2017-06-14 08:00:00,20,6,14,8,17.0,13.0
2017-06-14 09:00:00,26,6,14,9,20.0,17.0
2017-06-14 10:00:00,27,6,14,10,26.0,20.0
2017-06-14 11:00:00,34,6,14,11,27.0,26.0
2017-06-14 12:00:00,33,6,14,12,34.0,27.0
2017-06-14 13:00:00,30,6,14,13,33.0,34.0
2017-06-14 14:00:00,30,6,14,14,30.0,33.0
2017-06-14 15:00:00,29,6,14,15,30.0,30.0
2017-06-14 16:00:00,30,6,14,16,29.0,30.0
2017-06-14 17:00:00,23,6,14,17,30.0,29.0
2017-06-14 18:00:00,26,6,14,18,23.0,30.0
2017-06-14 19:00:00,21,6,14,19,26.0,23.0
2017-06-14 20:00:00,21,6,14,20,21.0,26.0
2017-06-14 21:00:00,23,6,14,21,21.0,21.0
2017-06-14 22:00:00,23,6,14,22,23.0,21.0
2017-06-14 23:00:00,19,6,14,23,23.0,23.0
2017-06-15 00:00:00,21,6,15,0,19.0,23.0
2017-06-15 01:00:00,14,6,15,1,21.0,19.0
2017-06-15 02:00:00,11,6,15,2,14.0,21.0
2017-06-15 03:00:00,7,6,15,3,11.0,14.0
2017-06-15 04:00:00,7,6,15,4,7.0,11.0
2017-06-15 05:00:00,10,6,15,5,7.0,7.0
2017-06-15 06:00:00,9,6,15,6,10.0,7.0
2017-06-15 07:00:00,10,6,15,7,9.0,10.0
2017-06-15 08:00:00,11,6,15,8,10.0,9.0
2017-06-15 09:00:00,16,6,15,9,11.0,10.0
2017-06-15 10:00:00,23,6,15,10,16.0,11.0
2017-06-15 11:00:00,26,6,15,11,23.0,16.0
2017-06-15 12:00:00,28,6,15,12,26.0,23.0
2017-06-15 13:00:00,20,6,15,13,28.0,26.0
2017-06-15 14:00:00,27,6,15,14,20.0,28.0
2017-06-15 15:00:00,25,6,15,15,27.0,20.0
2017-06-15 16:00:00,18,6,15,16,25.0,27.0
2017-06-15 17:00:00,24,6,15,17,18.0,25.0
2017-06-15 18:00:00,16,6,15,18,24.0,18.0
2017-06-15 19:00:00,20,6,15,19,16.0,24.0
2017-06-15 20:00:00,25,6,15,20,20.0,16.0
2017-06-15 21:00:00,27,6,15,21,25.0,20.0
2017-06-15 22:00:00,22,6,15,22,27.0,25.0
2017-06-15 23:00:00,17,6,15,23,22.0,27.0
2017-06-16 00:00:00,16,6,16,0,17.0,22.0
2017-06-16 01:00:00,10,6,16,1,16.0,17.0
2017-06-16 02:00:00,10,6,16,2,10.0,16.0
2017-06-16 03:00:00,7,6,16,3,10.0,10.0
2017-06-16 04:00:00,7,6,16,4,7.0,10.0
2017-06-16 05:00:00,7,6,16,5,7.0,7.0
2017-06-16 06:00:00,9,6,16,6,7.0,7.0
2017-06-16 07:00:00,9,6,16,7,9.0,7.0
2017-06-16 08:00:00,14,6,16,8,9.0,9.0
2017-06-16 09:00:00,13,6,16,9,14.0,9.0
2017-06-16 10:00:00,16,6,16,10,13.0,14.0
2017-06-16 11:00:00,22,6,16,11,16.0,13.0
2017-06-16 12:00:00,24,6,16,12,22.0,16.0
2017-06-16 13:00:00,20,6,16,13,24.0,22.0
2017-06-16 14:00:00,18,6,16,14,20.0,24.0
2017-06-16 15:00:00,25,6,16,15,18.0,20.0
2017-06-16 16:00:00,25,6,16,16,25.0,18.0
2017-06-16 17:00:00,19,6,16,17,25.0,25.0
2017-06-16 18:00:00,19,6,16,18,19.0,25.0
2017-06-16 19:00:00,20,6,16,19,19.0,19.0
2017-06-16 20:00:00,22,6,16,20,20.0,19.0
2017-06-16 21:00:00,17,6,16,21,22.0,20.0
2017-06-16 22:00:00,15,6,16,22,17.0,22.0
2017-06-16 23:00:00,16,6,16,23,15.0,17.0
2017-06-17 00:00:00,14,6,17,0,16.0,15.0
2017-06-17 01:00:00,10,6,17,1,14.0,16.0
2017-06-17 02:00:00,10,6,17,2,10.0,14.0
2017-06-17 03:00:00,8,6,17,3,10.0,10.0
2017-06-17 04:00:00,7,6,17,4,8.0,10.0
2017-06-17 05:00:00,7,6,17,5,7.0,8.0
2017-06-17 06:00:00,5,6,17,6,7.0,7.0
2017-06-17 07:00:00,5,6,17,7,5.0,7.0
2017-06-17 08:00:00,12,6,17,8,5.0,5.0
2017-06-17 09:00:00,14,6,17,9,12.0,5.0
2017-06-17 10:00:00,17,6,17,10,14.0,12.0
2017-06-17 11:00:00,16,6,17,11,17.0,14.0
2017-06-17 12:00:00,29,6,17,12,16.0,17.0
2017-06-17 13:00:00,11,6,17,13,29.0,16.0
2017-06-17 14:00:00,20,6,17,14,11.0,29.0
2017-06-17 15:00:00,18,6,17,15,20.0,11.0
2017-06-17 16:00:00,15,6,17,16,18.0,20.0
2017-06-17 17:00:00,20,6,17,17,15.0,18.0
2017-06-17 18:00:00,13,6,17,18,20.0,15.0
2017-06-17 19:00:00,18,6,17,19,13.0,20.0
2017-06-17 20:00:00,14,6,17,20,18.0,13.0
2017-06-17 21:00:00,20,6,17,21,14.0,18.0
2017-06-17 22:00:00,15,6,17,22,20.0,14.0
2017-06-17 23:00:00,13,6,17,23,15.0,20.0
2017-06-18 00:00:00,16,6,18,0,13.0,15.0
2017-06-18 01:00:00,10,6,18,1,16.0,13.0
2017-06-18 02:00:00,9,6,18,2,10.0,16.0
2017-06-18 03:00:00,7,6,18,3,9.0,10.0
2017-06-18 04:00:00,4,6,18,4,7.0,9.0
2017-06-18 05:00:00,4,6,18,5,4.0,7.0
2017-06-18 06:00:00,5,6,18,6,4.0,4.0
2017-06-18 07:00:00,4,6,18,7,5.0,4.0
2017-06-18 08:00:00,11,6,18,8,4.0,5.0
2017-06-18 09:00:00,12,6,18,9,11.0,4.0
2017-06-18 10:00:00,17,6,18,10,12.0,11.0
2017-06-18 11:00:00,12,6,18,11,17.0,12.0
2017-06-18 12:00:00,18,6,18,12,12.0,17.0
2017-06-18 13:00:00,16,6,18,13,18.0,12.0
2017-06-18 14:00:00,14,6,18,14,16.0,18.0
2017-06-18 15:00:00,15,6,18,15,14.0,16.0
2017-06-18 16:00:00,16,6,18,16,15.0,14.0
2017-06-18 17:00:00,13,6,18,17,16.0,15.0
2017-06-18 18:00:00,14,6,18,18,13.0,16.0
2017-06-18 19:00:00,14,6,18,19,14.0,13.0
2017-06-18 20:00:00,17,6,18,20,14.0,14.0
2017-06-18 21:00:00,12,6,18,21,17.0,14.0
2017-06-18 22:00:00,17,6,18,22,12.0,17.0
2017-06-18 23:00:00,18,6,18,23,17.0,12.0
2017-06-19 00:00:00,12,6,19,0,18.0,17.0
2017-06-19 01:00:00,12,6,19,1,12.0,18.0
2017-06-19 02:00:00,6,6,19,2,12.0,12.0
2017-06-19 03:00:00,6,6,19,3,6.0,12.0
2017-06-19 04:00:00,5,6,19,4,6.0,6.0
2017-06-19 05:00:00,9,6,19,5,5.0,6.0
2017-06-19 06:00:00,11,6,19,6,9.0,5.0
2017-06-19 07:00:00,9,6,19,7,11.0,9.0
2017-06-19 08:00:00,11,6,19,8,9.0,11.0
2017-06-19 09:00:00,10,6,19,9,11.0,9.0
2017-06-19 10:00:00,25,6,19,10,10.0,11.0
2017-06-19 11:00:00,30,6,19,11,25.0,10.0
2017-06-19 12:00:00,32,6,19,12,30.0,25.0
2017-06-19 13:00:00,28,6,19,13,32.0,30.0
2017-06-19 14:00:00,34,6,19,14,28.0,32.0
2017-06-19 15:00:00,30,6,19,15,34.0,28.0
2017-06-19 16:00:00,24,6,19,16,30.0,34.0
2017-06-19 17:00:00,34,6,19,17,24.0,30.0
2017-06-19 18:00:00,36,6,19,18,34.0,24.0
2017-06-19 19:00:00,27,6,19,19,36.0,34.0
2017-06-19 20:00:00,27,6,19,20,27.0,36.0
2017-06-19 21:00:00,20,6,19,21,27.0,27.0
2017-06-19 22:00:00,34,6,19,22,20.0,27.0
2017-06-19 23:00:00,25,6,19,23,34.0,20.0
2017-06-20 00:00:00,16,6,20,0,25.0,34.0
2017-06-20 01:00:00,10,6,20,1,16.0,25.0
2017-06-20 02:00:00,13,6,20,2,10.0,16.0
2017-06-20 03:00:00,7,6,20,3,13.0,10.0
2017-06-20 04:00:00,8,6,20,4,7.0,13.0
2017-06-20 05:00:00,8,6,20,5,8.0,7.0
2017-06-20 06:00:00,8,6,20,6,8.0,8.0
2017-06-20 07:00:00,9,6,20,7,8.0,8.0
2017-06-20 08:00:00,13,6,20,8,9.0,8.0
2017-06-20 09:00:00,16,6,20,9,13.0,9.0
2017-06-20 10:00:00,28,6,20,10,16.0,13.0
2017-06-20 11:00:00,26,6,20,11,28.0,16.0
2017-06-20 12:00:00,29,6,20,12,26.0,28.0
2017-06-20 13:00:00,25,6,20,13,29.0,26.0
2017-06-20 14:00:00,32,6,20,14,25.0,29.0
2017-06-20 15:00:00,27,6,20,15,32.0,25.0
2017-06-20 16:00:00,27,6,20,16,27.0,32.0
2017-06-20 17:00:00,24,6,20,17,27.0,27.0
2017-06-20 18:00:00,26,6,20,18,24.0,27.0
2017-06-20 19:00:00,24,6,20,19,26.0,24.0
2017-06-20 20:00:00,18,6,20,20,24.0,26.0
2017-06-20 21:00:00,22,6,20,21,18.0,24.0
2017-06-20 22:00:00,19,6,20,22,22.0,18.0
2017-06-20 23:00:00,19,6,20,23,19.0,22.0
2017-06-21 00:00:00,17,6,21,0,19.0,19.0
2017-06-21 01:00:00,15,6,21,1,17.0,19.0
2017-06-21 02:00:00,13,6,21,2,15.0,17.0
2017-06-21 03:00:00,10,6,21,3,13.0,15.0
2017-06-21 04:00:00,10,6,21,4,10.0,13.0
2017-06-21 05:00:00,6,6,21,5,10.0,10.0
2017-06-21 06:00:00,7,6,21,6,6.0,10.0
2017-06-21 07:00:00,7,6,21,7,7.0,6.0
2017-06-21 08:00:00,10,6,21,8,7.0,7.0
2017-06-21 09:00:00,13,6,21,9,10.0,7.0
2017-06-21 10:00:00,24,6,21,10,13.0,10.0
2017-06-21 11:00:00,22,6,21,11,24.0,13.0
2017-06-21 12:00:00,26,6,21,12,22.0,24.0
2017-06-21 13:00:00,23,6,21,13,26.0,22.0
2017-06-21 14:00:00,53,6,21,14,23.0,26.0
2017-06-21 15:00:00,37,6,21,15,53.0,23.0
2017-06-21 16:00:00,28,6,21,16,37.0,53.0
2017-06-21 17:00:00,31,6,21,17,28.0,37.0
2017-06-21 18:00:00,30,6,21,18,31.0,28.0
2017-06-21 19:00:00,26,6,21,19,30.0,31.0
2017-06-21 20:00:00,21,6,21,20,26.0,30.0
2017-06-21 21:00:00,26,6,21,21,21.0,26.0
2017-06-21 22:00:00,23,6,21,22,26.0,21.0
2017-06-21 23:00:00,23,6,21,23,23.0,26.0
2017-06-22 00:00:00,16,6,22,0,23.0,23.0
2017-06-22 01:00:00,13,6,22,1,16.0,23.0
2017-06-22 02:00:00,13,6,22,2,13.0,16.0
2017-06-22 03:00:00,7,6,22,3,13.0,13.0
2017-06-22 04:00:00,6,6,22,4,7.0,13.0
2017-06-22 05:00:00,9,6,22,5,6.0,7.0
2017-06-22 06:00:00,10,6,22,6,9.0,6.0
2017-06-22 07:00:00,9,6,22,7,10.0,9.0
2017-06-22 08:00:00,12,6,22,8,9.0,10.0
2017-06-22 09:00:00,20,6,22,9,12.0,9.0
2017-06-22 10:00:00,30,6,22,10,20.0,12.0
2017-06-22 11:00:00,32,6,22,11,30.0,20.0
2017-06-22 12:00:00,33,6,22,12,32.0,30.0
2017-06-22 13:00:00,25,6,22,13,33.0,32.0
2017-06-22 14:00:00,162,6,22,14,25.0,33.0
2017-06-22 15:00:00,83,6,22,15,162.0,25.0
2017-06-22 16:00:00,60,6,22,16,83.0,162.0
2017-06-22 17:00:00,52,6,22,17,60.0,83.0
2017-06-22 18:00:00,44,6,22,18,52.0,60.0
2017-06-22 19:00:00,39,6,22,19,44.0,52.0
2017-06-22 20:00:00,34,6,22,20,39.0,44.0
2017-06-22 21:00:00,36,6,22,21,34.0,39.0
2017-06-22 22:00:00,34,6,22,22,36.0,34.0
2017-06-22 23:00:00,27,6,22,23,34.0,36.0
2017-06-23 00:00:00,25,6,23,0,27.0,34.0
2017-06-23 01:00:00,15,6,23,1,25.0,27.0
2017-06-23 02:00:00,11,6,23,2,15.0,25.0
2017-06-23 03:00:00,6,6,23,3,11.0,15.0
2017-06-23 04:00:00,10,6,23,4,6.0,11.0
2017-06-23 05:00:00,10,6,23,5,10.0,6.0
2017-06-23 06:00:00,7,6,23,6,10.0,10.0
2017-06-23 07:00:00,14,6,23,7,7.0,10.0
2017-06-23 08:00:00,15,6,23,8,14.0,7.0
2017-06-23 09:00:00,19,6,23,9,15.0,14.0
2017-06-23 10:00:00,27,6,23,10,19.0,15.0
2017-06-23 11:00:00,31,6,23,11,27.0,19.0
2017-06-23 12:00:00,31,6,23,12,31.0,27.0
2017-06-23 13:00:00,22,6,23,13,31.0,31.0
2017-06-23 14:00:00,30,6,23,14,22.0,31.0
2017-06-23 15:00:00,31,6,23,15,30.0,22.0
2017-06-23 16:00:00,28,6,23,16,31.0,30.0
2017-06-23 17:00:00,29,6,23,17,28.0,31.0
2017-06-23 18:00:00,25,6,23,18,29.0,28.0
2017-06-23 19:00:00,27,6,23,19,25.0,29.0
2017-06-23 20:00:00,21,6,23,20,27.0,25.0
2017-06-23 21:00:00,19,6,23,21,21.0,27.0
2017-06-23 22:00:00,20,6,23,22,19.0,21.0
2017-06-23 23:00:00,23,6,23,23,20.0,19.0
2017-06-24 00:00:00,16,6,24,0,23.0,20.0
2017-06-24 01:00:00,10,6,24,1,16.0,23.0
2017-06-24 02:00:00,12,6,24,2,10.0,16.0
2017-06-24 03:00:00,9,6,24,3,12.0,10.0
2017-06-24 04:00:00,7,6,24,4,9.0,12.0
2017-06-24 05:00:00,6,6,24,5,7.0,9.0
2017-06-24 06:00:00,7,6,24,6,6.0,7.0
2017-06-24 07:00:00,11,6,24,7,7.0,6.0
2017-06-24 08:00:00,12,6,24,8,11.0,7.0
2017-06-24 09:00:00,16,6,24,9,12.0,11.0
2017-06-24 10:00:00,16,6,24,10,16.0,12.0
2017-06-24 11:00:00,17,6,24,11,16.0,16.0
2017-06-24 12:00:00,21,6,24,12,17.0,16.0
2017-06-24 13:00:00,22,6,24,13,21.0,17.0
2017-06-24 14:00:00,19,6,24,14,22.0,21.0
2017-06-24 15:00:00,20,6,24,15,19.0,22.0
2017-06-24 16:00:00,16,6,24,16,20.0,19.0
2017-06-24 17:00:00,22,6,24,17,16.0,20.0
2017-06-24 18:00:00,23,6,24,18,22.0,16.0
2017-06-24 19:00:00,21,6,24,19,23.0,22.0
2017-06-24 20:00:00,21,6,24,20,21.0,23.0
2017-06-24 21:00:00,23,6,24,21,21.0,21.0
2017-06-24 22:00:00,24,6,24,22,23.0,21.0
2017-06-24 23:00:00,20,6,24,23,24.0,23.0
2017-06-25 00:00:00,21,6,25,0,20.0,24.0
2017-06-25 01:00:00,10,6,25,1,21.0,20.0
2017-06-25 02:00:00,11,6,25,2,10.0,21.0
2017-06-25 03:00:00,9,6,25,3,11.0,10.0
2017-06-25 04:00:00,7,6,25,4,9.0,11.0
2017-06-25 05:00:00,9,6,25,5,7.0,9.0
2017-06-25 06:00:00,7,6,25,6,9.0,7.0
2017-06-25 07:00:00,11,6,25,7,7.0,9.0
2017-06-25 08:00:00,12,6,25,8,11.0,7.0
2017-06-25 09:00:00,13,6,25,9,12.0,11.0
2017-06-25 10:00:00,17,6,25,10,13.0,12.0
2017-06-25 11:00:00,22,6,25,11,17.0,13.0
2017-06-25 12:00:00,24,6,25,12,22.0,17.0
2017-06-25 13:00:00,18,6,25,13,24.0,22.0
2017-06-25 14:00:00,15,6,25,14,18.0,24.0
2017-06-25 15:00:00,14,6,25,15,15.0,18.0
2017-06-25 16:00:00,15,6,25,16,14.0,15.0
2017-06-25 17:00:00,14,6,25,17,15.0,14.0
2017-06-25 18:00:00,17,6,25,18,14.0,15.0
2017-06-25 19:00:00,11,6,25,19,17.0,14.0
2017-06-25 20:00:00,16,6,25,20,11.0,17.0
2017-06-25 21:00:00,13,6,25,21,16.0,11.0
2017-06-25 22:00:00,15,6,25,22,13.0,16.0
2017-06-25 23:00:00,14,6,25,23,15.0,13.0
2017-06-26 00:00:00,13,6,26,0,14.0,15.0
2017-06-26 01:00:00,11,6,26,1,13.0,14.0
2017-06-26 02:00:00,7,6,26,2,11.0,13.0
2017-06-26 03:00:00,4,6,26,3,7.0,11.0
2017-06-26 04:00:00,8,6,26,4,4.0,7.0
2017-06-26 05:00:00,6,6,26,5,8.0,4.0
2017-06-26 06:00:00,7,6,26,6,6.0,8.0
2017-06-26 07:00:00,8,6,26,7,7.0,6.0
2017-06-26 08:00:00,10,6,26,8,8.0,7.0
2017-06-26 09:00:00,16,6,26,9,10.0,8.0
2017-06-26 10:00:00,20,6,26,10,16.0,10.0
2017-06-26 11:00:00,20,6,26,11,20.0,16.0
